image_name,tags,augment
train_27633,clear primary,"[2,1]"
train_27624,partly_cloudy primary water,"[2,0]"
train_20284,haze primary,"[2,0]"
train_39980,agriculture cultivation cultivation partly_cloudy primary water,"[2,0]"
train_32687,agriculture clear cultivation road,"[2,0]"
train_5299,agriculture clear primary,"[3,0]"
train_26361,blooming clear primary,"[1,0]"
train_23239,agriculture cultivation partly_cloudy primary road water,"[2,0]"
train_28108,agriculture partly_cloudy primary,"[2,0]"
train_1924,agriculture clear cultivation habitation primary,"[2,1]"
train_9112,partly_cloudy primary,"[1,1]"
train_13936,clear primary,"[3,0]"
train_31707,clear primary,"[2,1]"
train_6819,clear primary,"[3,0]"
train_40222,partly_cloudy primary,"[2,1]"
train_27680,clear primary,"[2,1]"
train_15321,agriculture clear cultivation primary road,"[1,1]"
train_19303,clear primary,"[2,0]"
train_470,clear primary,"[1,1]"
train_18661,cloudy,"[3,1]"
train_8466,clear habitation primary road water,"[3,1]"
train_38746,clear primary,"[3,1]"
train_14122,clear primary,"[1,0]"
train_34438,agriculture clear cultivation primary,"[2,1]"
train_35324,partly_cloudy primary,"[3,0]"
train_34443,clear primary,"[3,0]"
train_30857,clear primary,"[2,0]"
train_13435,agriculture cultivation partly_cloudy primary,"[1,0]"
train_24633,agriculture clear primary road,"[2,0]"
train_23453,agriculture cultivation partly_cloudy primary road,"[1,0]"
train_14883,haze primary,"[1,0]"
train_23639,clear primary,"[2,1]"
train_20425,agriculture clear cultivation primary,"[2,1]"
train_29415,clear primary,"[3,1]"
train_8889,agriculture partly_cloudy primary road,"[1,1]"
train_27944,clear primary,"[3,1]"
train_21844,clear primary,"[2,0]"
train_7472,clear primary water,"[1,0]"
train_29607,clear primary,"[3,1]"
train_33738,agriculture clear primary,"[1,0]"
train_23276,agriculture clear primary water,"[1,0]"
train_12290,haze primary blooming,"[2,0]"
train_18724,agriculture clear primary water,"[1,0]"
train_29613,clear primary,"[1,0]"
train_4478,clear primary,"[1,1]"
train_35376,agriculture cultivation partly_cloudy primary,"[2,1]"
train_27381,agriculture bare_ground clear water,"[1,0]"
train_7952,agriculture clear primary road,"[3,1]"
train_38902,agriculture clear habitation primary road,"[3,1]"
train_22173,clear primary,"[1,1]"
train_11731,bare_ground clear primary,"[2,0]"
train_29553,clear primary water,"[1,1]"
train_36439,clear cultivation primary,"[2,0]"
train_143,partly_cloudy primary water,"[2,0]"
train_25182,clear primary,"[2,0]"
train_27932,clear primary,"[3,1]"
train_39728,clear primary,"[3,0]"
train_34739,clear primary,"[1,0]"
train_38770,clear habitation water,"[1,0]"
train_7318,partly_cloudy primary,"[1,1]"
train_3163,clear primary,"[3,0]"
train_22671,clear primary,"[3,1]"
train_30025,clear primary,"[1,1]"
train_7435,agriculture clear habitation primary road,"[3,1]"
train_20192,agriculture clear habitation primary road,"[1,0]"
train_7133,clear primary,"[2,1]"
train_31262,clear primary,"[2,1]"
train_34542,agriculture haze primary water,"[3,0]"
train_29966,clear primary,"[1,1]"
train_39034,haze primary,"[2,0]"
train_38428,haze primary,"[2,0]"
train_33769,clear primary,"[3,0]"
train_18218,agriculture clear primary,"[3,0]"
train_39258,clear cultivation primary,"[3,0]"
train_14107,cloudy,"[3,1]"
train_40471,clear primary,"[2,1]"
train_33580,clear primary,"[1,1]"
train_9390,clear primary,"[2,0]"
train_22220,haze primary water,"[3,1]"
train_3138,clear primary,"[3,0]"
train_2395,agriculture haze primary water,"[1,0]"
train_16497,agriculture clear cultivation primary,"[3,0]"
train_8815,clear primary water,"[1,1]"
train_16845,partly_cloudy primary water,"[3,1]"
train_29118,clear water,"[2,0]"
train_6518,cloudy,"[1,0]"
train_8690,clear primary road,"[2,0]"
train_28380,clear primary blooming,"[1,0]"
train_37860,partly_cloudy primary,"[2,0]"
train_8866,clear cultivation habitation primary,"[3,0]"
train_3626,clear primary,"[1,0]"
train_5877,clear primary,"[3,1]"
train_39220,agriculture partly_cloudy primary,"[3,0]"
train_27715,clear primary,"[2,0]"
train_26434,agriculture cultivation partly_cloudy primary road,"[3,1]"
train_22050,clear primary,"[3,0]"
train_38720,bare_ground haze,"[3,0]"
train_32560,partly_cloudy primary,"[2,0]"
train_5500,clear primary,"[3,0]"
train_26479,clear primary,"[2,0]"
train_29322,clear primary,"[3,0]"
train_10927,agriculture clear cultivation primary,"[1,0]"
train_23387,clear primary,"[3,0]"
train_2822,agriculture clear primary,"[3,1]"
train_10647,clear primary,"[2,1]"
train_27126,clear primary water,"[3,0]"
train_13322,cloudy,"[2,0]"
train_23693,clear primary,"[3,0]"
train_30690,agriculture partly_cloudy primary road,"[3,0]"
train_15353,clear primary,"[3,1]"
train_5071,haze primary,"[3,1]"
train_18597,artisinal_mine clear primary water,"[3,1]"
train_35579,partly_cloudy primary,"[1,1]"
train_17302,partly_cloudy primary water,"[3,1]"
train_1457,clear primary,"[3,0]"
train_7683,agriculture clear cultivation primary,"[3,1]"
train_24129,clear primary,"[1,0]"
train_23501,agriculture clear cultivation primary,"[1,0]"
train_25225,clear primary water,"[2,1]"
train_19527,clear primary water,"[3,0]"
train_27104,clear primary,"[3,1]"
train_38512,clear primary,"[2,0]"
train_11240,cloudy,"[2,0]"
train_4158,agriculture clear primary road,"[2,1]"
train_16149,clear primary,"[2,1]"
train_23642,blooming clear cultivation primary,"[2,1]"
train_23727,clear primary water,"[3,1]"
train_28508,clear primary,"[3,1]"
train_21957,agriculture partly_cloudy primary road,"[3,1]"
train_38039,partly_cloudy primary water,"[1,0]"
train_17729,clear primary road,"[3,0]"
train_10628,clear primary,"[2,1]"
train_37425,clear primary water,"[1,0]"
train_33470,clear water,"[3,1]"
train_10900,agriculture clear primary water,"[2,0]"
train_34606,agriculture partly_cloudy primary water,"[2,0]"
train_1348,agriculture clear primary road,"[1,1]"
train_305,partly_cloudy primary,"[1,0]"
train_12654,clear primary,"[1,1]"
train_32680,agriculture clear cultivation primary,"[1,1]"
train_3451,agriculture clear primary water,"[2,1]"
train_18116,bare_ground clear primary water,"[2,1]"
train_21008,haze primary,"[2,1]"
train_35176,partly_cloudy primary,"[3,0]"
train_5180,cloudy,"[2,0]"
train_27483,clear primary,"[1,1]"
train_562,agriculture haze primary,"[3,1]"
train_20581,cloudy,"[2,1]"
train_32960,agriculture clear cultivation primary,"[1,1]"
train_27049,clear primary,"[2,0]"
train_7830,clear primary,"[1,0]"
train_1238,agriculture clear primary,"[2,0]"
train_29285,clear primary,"[2,1]"
train_11445,agriculture clear habitation primary road,"[2,1]"
train_25769,clear conventional_mine habitation primary,"[1,1]"
train_28388,agriculture clear primary,"[1,1]"
train_921,agriculture clear primary,"[2,1]"
train_839,clear primary,"[3,0]"
train_38345,clear primary,"[1,0]"
train_12321,partly_cloudy primary,"[2,1]"
train_16229,clear primary,"[1,1]"
train_5198,agriculture clear cultivation primary,"[3,0]"
train_14896,clear primary,"[1,1]"
train_11079,clear primary,"[2,0]"
train_28750,partly_cloudy primary,"[2,0]"
train_9879,agriculture clear primary,"[3,0]"
train_4913,artisinal_mine bare_ground clear primary water,"[2,1]"
train_36157,haze primary,"[1,1]"
train_3746,clear primary,"[2,0]"
train_26843,partly_cloudy primary,"[1,0]"
train_5460,agriculture clear cultivation primary,"[3,0]"
train_30655,agriculture clear primary water,"[2,0]"
train_36602,agriculture clear habitation primary road,"[2,0]"
train_2626,agriculture partly_cloudy primary road,"[3,1]"
train_39113,agriculture clear cultivation primary,"[1,0]"
train_36560,bare_ground clear habitation primary road,"[2,0]"
train_8900,clear primary,"[2,0]"
train_28852,clear primary,"[3,0]"
train_7132,partly_cloudy primary,"[2,1]"
train_4960,haze primary water,"[1,1]"
train_10304,clear primary,"[2,1]"
train_3525,agriculture clear primary,"[3,1]"
train_35038,partly_cloudy primary,"[2,1]"
train_30147,clear primary water,"[1,0]"
train_20418,clear primary,"[1,1]"
train_12020,clear primary,"[3,0]"
train_27602,cloudy,"[1,0]"
train_15257,partly_cloudy primary,"[2,0]"
train_18669,clear primary,"[1,1]"
train_37909,clear primary,"[1,1]"
train_38260,agriculture clear habitation primary road,"[2,0]"
train_21608,clear primary,"[2,1]"
train_16577,clear primary water,"[3,0]"
train_2681,partly_cloudy primary water,"[1,1]"
train_33352,clear primary,"[2,0]"
train_20233,clear primary,"[3,0]"
train_7864,agriculture clear habitation primary road,"[1,1]"
train_2994,clear primary water,"[3,0]"
train_23346,agriculture clear primary water,"[1,0]"
train_18108,clear cultivation primary water,"[3,1]"
train_13092,clear primary,"[3,0]"
train_1535,clear primary,"[2,0]"
train_4689,agriculture clear cultivation primary,"[3,1]"
train_18051,clear primary water,"[1,1]"
train_29103,haze primary,"[2,1]"
train_12485,agriculture clear primary,"[1,1]"
train_870,partly_cloudy primary water,"[3,1]"
train_39763,clear primary,"[2,0]"
train_39483,clear primary,"[2,0]"
train_29896,agriculture clear cultivation primary,"[3,1]"
train_13042,clear water,"[3,0]"
train_9117,clear primary,"[2,1]"
train_29659,clear primary,"[2,1]"
train_22246,clear primary,"[2,1]"
train_5364,agriculture partly_cloudy primary,"[3,0]"
train_40303,clear primary,"[3,1]"
train_8596,clear primary,"[3,1]"
train_27764,clear primary,"[3,1]"
train_11331,agriculture clear primary,"[3,1]"
train_39710,clear primary,"[2,0]"
train_34123,partly_cloudy primary,"[2,0]"
train_4937,clear primary water,"[1,0]"
train_33900,clear primary,"[3,1]"
train_28213,agriculture haze primary,"[3,1]"
train_9281,agriculture clear primary,"[1,1]"
train_18891,agriculture partly_cloudy primary,"[3,0]"
train_8284,clear primary,"[3,0]"
train_39855,clear primary,"[3,0]"
train_33718,clear primary,"[2,0]"
train_2094,agriculture clear primary,"[3,0]"
train_32950,clear primary water,"[2,0]"
train_30745,clear primary water,"[3,1]"
train_7350,clear primary water,"[2,1]"
train_16941,agriculture cultivation partly_cloudy primary water,"[3,1]"
train_37088,haze primary,"[1,0]"
train_16224,clear primary,"[1,1]"
train_14857,clear primary,"[3,0]"
train_25455,partly_cloudy primary water,"[1,1]"
train_10444,cloudy,"[2,0]"
train_21968,agriculture clear primary road,"[2,0]"
train_29620,clear primary,"[2,0]"
train_16579,agriculture clear primary road,"[3,0]"
train_37416,clear primary,"[2,1]"
train_26355,clear primary,"[2,1]"
train_35544,clear primary,"[2,1]"
train_8041,clear primary,"[1,1]"
train_27032,clear cultivation primary slash_burn,"[1,1]"
train_26453,clear habitation road,"[1,0]"
train_19364,clear primary,"[2,0]"
train_33141,clear primary,"[2,1]"
train_15860,agriculture clear cultivation habitation primary road slash_burn water,"[2,0]"
train_864,clear primary blooming,"[3,1]"
train_17716,agriculture clear primary road,"[1,1]"
train_14488,bare_ground partly_cloudy,"[2,1]"
train_10732,clear primary road,"[2,1]"
train_24312,haze primary water,"[2,1]"
train_19707,clear primary,"[3,1]"
train_2034,partly_cloudy primary water,"[3,0]"
train_3711,agriculture partly_cloudy primary road,"[2,1]"
train_11163,partly_cloudy primary water,"[3,1]"
train_38748,clear primary,"[2,0]"
train_21091,clear primary water,"[1,0]"
train_31889,clear water,"[1,0]"
train_22455,cloudy,"[1,1]"
train_8406,agriculture clear primary water,"[1,1]"
train_15792,clear cultivation primary,"[1,1]"
train_26606,agriculture clear primary road,"[2,0]"
train_4996,clear primary,"[1,0]"
train_7120,agriculture partly_cloudy primary road,"[2,0]"
train_8698,partly_cloudy primary,"[1,0]"
train_19053,clear primary,"[3,1]"
train_15300,clear primary,"[1,0]"
train_15272,agriculture clear primary road,"[2,0]"
train_6413,clear primary,"[3,1]"
train_37573,agriculture cultivation habitation partly_cloudy primary,"[2,0]"
train_21593,clear primary,"[1,1]"
train_22118,cloudy,"[2,0]"
train_25584,clear primary,"[2,0]"
train_3270,haze primary,"[1,1]"
train_28138,clear primary,"[3,0]"
train_39966,clear primary,"[2,1]"
train_37162,agriculture clear water,"[1,0]"
train_34927,agriculture clear cultivation habitation primary road water,"[2,0]"
train_22721,clear primary,"[2,1]"
train_34514,haze primary water,"[3,1]"
train_31909,cloudy,"[2,0]"
train_20288,partly_cloudy primary,"[1,1]"
train_9264,clear primary,"[1,0]"
train_27786,agriculture clear habitation primary water,"[3,1]"
train_17725,clear primary,"[3,0]"
train_31458,haze primary,"[3,0]"
train_22023,artisinal_mine partly_cloudy primary water,"[3,0]"
train_4428,agriculture clear cultivation primary,"[3,1]"
train_21379,clear primary,"[1,0]"
train_40158,agriculture clear road water,"[1,1]"
train_4567,clear primary,"[3,0]"
train_6351,clear primary,"[3,0]"
train_29651,clear primary,"[2,0]"
train_6425,clear primary water,"[1,0]"
train_1636,agriculture partly_cloudy primary water,"[3,0]"
train_36295,cloudy,"[2,0]"
train_23011,agriculture clear habitation primary road,"[1,1]"
train_32083,clear primary water,"[1,0]"
train_7503,agriculture clear habitation primary road,"[3,1]"
train_11560,agriculture clear primary,"[3,0]"
train_29982,clear primary,"[2,1]"
train_32838,clear primary,"[2,1]"
train_11641,clear primary,"[2,1]"
train_28334,clear primary,"[2,0]"
train_38124,clear primary,"[3,0]"
train_24129,clear primary,"[3,0]"
train_14408,haze primary,"[1,1]"
train_19591,agriculture cultivation partly_cloudy primary road,"[2,1]"
train_17055,clear primary,"[1,1]"
train_40441,agriculture partly_cloudy primary road,"[1,1]"
train_32789,clear primary,"[2,1]"
train_13687,clear cultivation primary,"[2,1]"
train_10711,clear primary,"[2,1]"
train_8555,clear primary,"[2,1]"
train_33008,haze primary water,"[3,1]"
train_14963,clear primary,"[1,0]"
train_15015,agriculture clear habitation primary,"[1,1]"
train_40195,partly_cloudy primary,"[2,0]"
train_10544,agriculture clear cultivation habitation primary road,"[3,0]"
train_28237,clear primary,"[2,0]"
train_10965,clear primary,"[2,0]"
train_40365,partly_cloudy primary,"[2,1]"
train_10813,clear primary,"[1,0]"
train_12353,cloudy,"[1,0]"
train_34885,clear cultivation primary road,"[2,0]"
train_23038,clear primary,"[1,0]"
train_18176,bare_ground clear road,"[1,0]"
train_38372,clear primary,"[2,1]"
train_4232,clear primary,"[1,1]"
train_2491,agriculture clear primary water,"[1,1]"
train_30691,agriculture cultivation partly_cloudy primary road,"[1,1]"
train_4175,clear primary,"[3,1]"
train_20211,agriculture clear primary,"[3,1]"
train_24169,haze primary water,"[2,1]"
train_24199,agriculture cultivation haze primary water,"[2,1]"
train_20237,clear primary,"[1,1]"
train_35968,clear primary,"[2,0]"
train_10742,clear primary,"[1,1]"
train_36958,agriculture clear primary,"[1,1]"
train_25363,clear primary,"[3,1]"
train_18183,cloudy,"[3,1]"
train_16424,clear primary water,"[1,0]"
train_14218,agriculture clear habitation primary water,"[3,0]"
train_29168,partly_cloudy primary,"[2,1]"
train_36295,cloudy,"[1,1]"
train_20157,agriculture clear primary,"[3,0]"
train_7320,clear primary,"[3,1]"
train_39909,clear primary,"[2,0]"
train_1735,agriculture clear primary water,"[1,0]"
train_35264,partly_cloudy primary,"[3,0]"
train_22544,partly_cloudy primary,"[1,0]"
train_3297,cloudy,"[2,0]"
train_20519,clear primary,"[1,0]"
train_5393,clear primary,"[3,0]"
train_34696,agriculture clear primary road,"[1,0]"
train_25073,agriculture partly_cloudy primary water,"[3,1]"
train_39236,clear primary,"[2,1]"
train_39131,agriculture partly_cloudy primary road,"[1,1]"
train_27379,cloudy,"[1,0]"
train_15563,cloudy,"[2,0]"
train_30673,haze primary water,"[3,1]"
train_24949,agriculture clear cultivation primary,"[2,0]"
train_35982,clear primary,"[2,0]"
train_19006,agriculture clear cultivation cultivation primary road,"[2,1]"
train_14663,clear primary water,"[2,0]"
train_12469,haze primary,"[1,1]"
train_4223,agriculture clear habitation primary road,"[1,1]"
train_14033,clear primary,"[2,0]"
train_14418,agriculture clear cultivation habitation primary road,"[2,1]"
train_36605,partly_cloudy primary,"[3,1]"
train_1049,clear primary,"[3,1]"
train_15614,clear primary water,"[1,1]"
train_23361,haze primary,"[1,0]"
train_1727,agriculture clear primary,"[3,1]"
train_29474,agriculture clear cultivation primary road,"[1,0]"
train_37598,clear cultivation primary,"[2,1]"
train_33684,clear primary,"[2,0]"
train_13998,agriculture clear primary road water,"[3,0]"
train_23145,partly_cloudy primary,"[3,0]"
train_22862,partly_cloudy primary,"[3,1]"
train_27139,cloudy,"[3,1]"
train_24026,agriculture clear habitation primary road,"[3,1]"
train_6766,agriculture partly_cloudy primary water,"[3,1]"
train_27975,agriculture clear cultivation habitation primary road,"[1,0]"
train_29994,partly_cloudy primary,"[2,0]"
train_26391,blooming partly_cloudy primary,"[2,1]"
train_4889,clear primary,"[1,0]"
train_7818,agriculture habitation haze primary road,"[2,1]"
train_3582,partly_cloudy primary,"[2,0]"
train_30402,agriculture clear primary water,"[1,0]"
train_31909,cloudy,"[3,0]"
train_22872,agriculture clear habitation primary road,"[1,0]"
train_2555,clear primary,"[1,0]"
train_12174,bare_ground blooming clear cultivation primary,"[2,1]"
train_35770,clear primary,"[3,1]"
train_5586,partly_cloudy primary,"[1,1]"
train_22065,agriculture partly_cloudy primary,"[3,1]"
train_31209,partly_cloudy primary,"[1,1]"
train_12770,cloudy,"[1,1]"
train_13732,agriculture clear primary water,"[1,0]"
train_6120,agriculture clear primary,"[1,1]"
train_28510,agriculture clear habitation primary road water,"[3,0]"
train_6226,agriculture clear cultivation primary,"[2,0]"
train_27888,clear primary,"[2,1]"
train_21112,clear primary,"[1,1]"
train_809,agriculture clear cultivation habitation primary road,"[2,1]"
train_1138,agriculture partly_cloudy primary,"[2,1]"
train_2188,haze primary water,"[2,1]"
train_1226,partly_cloudy primary,"[2,0]"
train_27063,clear primary,"[1,0]"
train_31819,agriculture clear primary,"[3,0]"
train_20948,cloudy,"[1,1]"
train_28850,clear habitation primary selective_logging,"[3,0]"
train_39066,agriculture partly_cloudy primary,"[2,1]"
train_1422,clear primary,"[2,1]"
train_14240,cloudy,"[1,0]"
train_22836,agriculture clear primary road,"[2,1]"
train_30153,haze primary,"[2,0]"
train_29261,haze primary,"[3,1]"
train_39547,clear primary,"[1,0]"
train_15022,agriculture clear cultivation primary,"[1,1]"
train_32786,clear cultivation primary,"[2,1]"
train_15179,clear primary,"[1,1]"
train_2226,clear primary,"[1,0]"
train_32898,agriculture haze primary,"[3,1]"
train_21361,clear primary,"[3,1]"
train_1797,clear primary water,"[2,1]"
train_36854,clear primary road water,"[3,0]"
train_11077,partly_cloudy water,"[2,0]"
train_14769,agriculture clear primary road,"[1,0]"
train_21592,clear primary,"[3,1]"
train_7352,agriculture clear primary,"[2,1]"
train_32939,agriculture clear cultivation primary,"[1,1]"
train_5805,clear primary water,"[1,1]"
train_2481,clear primary,"[3,1]"
train_10886,bare_ground cultivation partly_cloudy primary,"[3,0]"
train_26819,clear primary,"[1,1]"
train_32309,cloudy,"[3,0]"
train_32220,clear primary,"[1,1]"
train_29623,haze primary,"[3,1]"
train_19133,clear primary,"[1,0]"
train_11113,cloudy,"[1,0]"
train_24274,agriculture clear cultivation primary water,"[2,1]"
train_35195,agriculture haze primary road,"[1,0]"
train_5819,clear primary road water,"[3,1]"
train_11781,clear primary,"[3,1]"
train_6325,agriculture partly_cloudy primary road,"[2,0]"
train_22807,clear primary,"[2,0]"
train_12113,clear primary,"[2,1]"
train_16579,agriculture clear primary road,"[1,1]"
train_16093,partly_cloudy primary,"[1,1]"
train_32998,clear primary water,"[3,0]"
train_34108,partly_cloudy primary,"[1,0]"
train_22823,agriculture clear cultivation primary,"[2,0]"
train_7849,clear primary road water,"[3,1]"
train_26712,clear primary,"[2,1]"
train_15797,partly_cloudy primary,"[1,1]"
train_23737,agriculture clear cultivation cultivation primary road,"[3,0]"
train_2020,clear primary,"[1,1]"
train_9939,agriculture clear primary road,"[3,1]"
train_14826,haze primary,"[2,0]"
train_11062,agriculture clear primary road,"[3,0]"
train_19806,clear primary,"[3,0]"
train_27300,clear primary,"[2,1]"
train_8771,agriculture clear cultivation habitation primary,"[1,1]"
train_6414,partly_cloudy primary,"[3,0]"
train_15198,clear primary,"[1,0]"
train_989,haze primary water,"[2,1]"
train_6061,agriculture clear cultivation primary,"[1,0]"
train_22751,clear primary water,"[1,1]"
train_14657,agriculture clear primary road,"[3,0]"
train_22112,clear primary,"[1,0]"
train_3317,clear primary,"[2,0]"
train_19518,agriculture partly_cloudy primary road,"[2,1]"
train_19729,clear primary selective_logging,"[2,1]"
train_20094,clear primary,"[3,0]"
train_9897,agriculture clear habitation primary,"[1,0]"
train_37167,clear primary,"[2,0]"
train_34925,clear primary,"[1,1]"
train_16439,agriculture partly_cloudy primary road,"[3,1]"
train_23196,clear primary,"[1,0]"
train_1327,agriculture clear primary road,"[1,1]"
train_24627,agriculture haze primary water,"[3,0]"
train_10514,agriculture clear primary road,"[2,0]"
train_2050,agriculture clear primary,"[1,1]"
train_6361,haze primary,"[3,0]"
train_38433,clear primary,"[2,0]"
train_36695,partly_cloudy primary,"[1,0]"
train_22866,cloudy,"[3,1]"
train_26124,clear primary,"[2,0]"
train_5035,partly_cloudy primary water,"[3,1]"
train_13839,agriculture clear primary water,"[3,1]"
train_18103,agriculture partly_cloudy primary road,"[1,1]"
train_3617,partly_cloudy primary,"[3,0]"
train_32222,clear primary,"[3,0]"
train_4545,clear primary,"[3,0]"
train_21654,agriculture clear cultivation habitation primary road,"[1,1]"
train_19693,cloudy,"[3,0]"
train_29266,partly_cloudy primary,"[3,1]"
train_26923,agriculture clear primary,"[2,0]"
train_2666,haze primary,"[3,1]"
train_19034,clear habitation primary blooming,"[3,1]"
train_17157,clear primary,"[3,1]"
train_2143,agriculture clear cultivation primary water,"[3,1]"
train_11303,clear cultivation primary water,"[1,1]"
train_11576,clear primary water,"[2,0]"
train_17761,partly_cloudy primary,"[1,1]"
train_32414,agriculture clear primary road,"[1,0]"
train_24709,agriculture partly_cloudy primary road,"[3,1]"
train_20483,cloudy,"[3,0]"
train_25524,clear primary,"[2,1]"
train_22116,clear primary,"[3,0]"
train_19186,agriculture clear primary road water,"[1,0]"
train_38273,agriculture clear primary,"[3,1]"
train_36002,clear primary,"[3,0]"
train_10171,clear primary,"[3,0]"
train_7937,clear primary,"[1,1]"
train_25906,clear primary blooming,"[3,0]"
train_25673,cultivation partly_cloudy primary slash_burn,"[3,1]"
train_17441,clear primary,"[3,0]"
train_4549,cultivation partly_cloudy primary water,"[1,0]"
train_26800,clear primary,"[1,0]"
train_16380,clear primary,"[3,1]"
train_17855,clear primary,"[3,0]"
train_27508,partly_cloudy primary,"[1,1]"
train_6528,agriculture clear primary road water,"[2,0]"
train_22636,clear primary,"[1,1]"
train_8979,agriculture partly_cloudy primary,"[1,1]"
train_35431,agriculture clear primary,"[3,0]"
train_28595,clear primary water,"[1,1]"
train_10736,agriculture partly_cloudy primary,"[1,1]"
train_6320,clear primary water,"[3,1]"
train_34039,agriculture bare_ground clear habitation road,"[3,0]"
train_35835,clear primary,"[2,0]"
train_11474,clear primary selective_logging,"[2,0]"
train_6528,agriculture clear primary road water,"[3,0]"
train_40073,clear primary,"[1,0]"
train_222,agriculture clear cultivation habitation primary road water,"[2,1]"
train_16890,cloudy,"[1,1]"
train_36310,agriculture clear primary road water,"[1,0]"
train_25248,agriculture clear primary water,"[2,1]"
train_17738,partly_cloudy primary water,"[3,1]"
train_25170,clear primary,"[2,0]"
train_22548,clear primary,"[1,1]"
train_533,clear habitation road,"[1,0]"
train_38411,haze primary,"[2,0]"
train_19494,partly_cloudy primary,"[2,1]"
train_8526,agriculture clear primary road water,"[2,0]"
train_34386,clear primary,"[3,0]"
train_13835,partly_cloudy primary,"[2,1]"
train_36317,artisinal_mine clear primary road water,"[2,1]"
train_26575,clear primary,"[3,1]"
train_25903,partly_cloudy primary,"[1,0]"
train_14330,partly_cloudy primary,"[1,1]"
train_26197,haze primary,"[3,0]"
train_4515,agriculture clear primary,"[2,1]"
train_8369,clear primary water,"[2,1]"
train_19106,clear primary,"[1,1]"
train_18493,haze primary road water,"[1,0]"
train_27679,agriculture clear habitation primary road,"[2,0]"
train_7639,clear primary,"[3,0]"
train_17762,cloudy,"[3,1]"
train_8241,haze primary water,"[2,0]"
train_18148,partly_cloudy primary,"[1,0]"
train_22386,cloudy,"[1,1]"
train_27997,agriculture partly_cloudy primary road,"[1,1]"
train_20904,blooming clear primary,"[1,0]"
train_13313,agriculture clear primary,"[3,1]"
train_21813,clear primary water,"[2,1]"
train_26469,agriculture clear primary road,"[3,1]"
train_17978,clear primary,"[1,1]"
train_5954,agriculture blow_down clear primary,"[2,1]"
train_9325,clear primary,"[3,1]"
train_23702,agriculture clear primary road,"[1,0]"
train_30110,partly_cloudy primary,"[1,0]"
train_26447,bare_ground clear primary,"[2,0]"
train_27043,agriculture clear primary,"[1,0]"
train_29232,partly_cloudy primary,"[1,1]"
train_31965,agriculture clear cultivation primary,"[3,1]"
train_3798,clear primary,"[3,1]"
train_4968,agriculture clear primary road water,"[3,1]"
train_28402,agriculture clear road,"[2,1]"
train_2957,clear primary road water,"[2,0]"
train_16641,clear primary,"[2,1]"
train_34874,clear primary,"[2,1]"
train_31427,clear cultivation habitation primary,"[2,0]"
train_18664,clear primary,"[2,0]"
train_33749,cloudy,"[3,0]"
train_21347,clear primary,"[2,1]"
train_31213,clear habitation road,"[3,1]"
train_12033,clear primary,"[3,0]"
train_13209,agriculture clear habitation primary road,"[1,1]"
train_25979,agriculture clear cultivation habitation primary,"[3,0]"
train_1626,agriculture clear habitation primary road,"[3,0]"
train_7344,clear habitation primary road,"[1,1]"
train_20194,clear primary,"[1,0]"
train_25197,clear primary,"[2,0]"
train_28526,clear primary,"[3,1]"
train_23792,agriculture clear primary,"[1,0]"
train_19325,partly_cloudy primary water,"[2,1]"
train_141,partly_cloudy primary water,"[3,1]"
train_36364,clear primary road,"[2,0]"
train_24113,clear primary,"[2,0]"
train_31254,clear primary,"[2,1]"
train_38739,agriculture haze primary road water,"[1,1]"
train_34328,cloudy,"[2,1]"
train_8600,clear primary,"[2,0]"
train_37602,clear primary,"[1,0]"
train_9571,partly_cloudy primary,"[2,1]"
train_38497,clear primary,"[3,1]"
train_1852,clear primary,"[3,1]"
train_23027,clear primary,"[1,1]"
train_23584,haze primary,"[2,1]"
train_9867,clear primary water,"[2,1]"
train_19900,partly_cloudy primary,"[3,1]"
train_26590,clear habitation primary road water,"[2,1]"
train_23889,clear primary water,"[3,1]"
train_25247,clear primary,"[3,1]"
train_24753,clear primary,"[2,0]"
train_10045,agriculture clear primary,"[1,0]"
train_4434,clear primary,"[3,0]"
train_23192,clear primary,"[3,1]"
train_26600,cloudy,"[2,0]"
train_12196,agriculture clear road water,"[2,1]"
train_15870,agriculture clear cultivation primary,"[2,1]"
train_18513,cloudy,"[3,1]"
train_28284,cloudy,"[3,0]"
train_39249,agriculture clear cultivation habitation primary road,"[1,1]"
train_35088,clear primary,"[1,0]"
train_369,agriculture clear cultivation habitation primary,"[2,1]"
train_36579,agriculture clear habitation primary road,"[1,0]"
train_2490,clear primary water,"[3,1]"
train_18367,agriculture partly_cloudy primary road,"[1,0]"
train_22737,agriculture clear cultivation primary road,"[1,0]"
train_2650,agriculture clear primary,"[1,0]"
train_12856,clear primary,"[3,0]"
train_8665,clear primary,"[2,0]"
train_19016,agriculture clear habitation primary road,"[1,0]"
train_22532,agriculture clear cultivation primary water,"[3,1]"
train_26382,clear primary,"[3,1]"
train_40414,agriculture clear primary road water,"[3,0]"
train_21121,agriculture haze primary,"[1,0]"
train_27995,clear primary,"[3,0]"
train_18240,agriculture clear cultivation primary,"[2,1]"
train_31502,clear primary,"[3,1]"
train_24427,agriculture clear habitation primary road,"[3,0]"
train_38435,agriculture habitation partly_cloudy primary water,"[2,0]"
train_27187,clear primary,"[3,1]"
train_14075,agriculture clear cultivation primary,"[3,1]"
train_27333,clear primary water,"[3,0]"
train_31135,clear primary road,"[2,1]"
train_40467,agriculture clear primary road,"[1,0]"
